cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/21/2016,7/25/2016,Ipsos,A-,2289,lv,0.0002446,38,38.2,6.2,40.27906,41.56049,3.58449,44687,68274,7/26/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/29/2016,9/30/2016,Google Consumer Surveys,B,873,lv,0.0002425,35.6,31.3,10,41.82858,39.18861,6.93305,46326,72449,10/3/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/6/2016,9/8/2016,The Times-Picayune/Lucid,,1780,lv,0.0002421,42,36,8,44.44104,40.56176,3.496453,46209,72268,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,8/17/2016,8/23/2016,Google Consumer Surveys,B,599,lv,0.000241,36.24,28.95,11.18,43.39041,37.82415,7.091781,45585,70970,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/25/2016,7/29/2016,Ipsos,A-,1662,lv,0.0002384,38.3,36.1,5.3,40.41149,39.48069,2.671284,44712,68346,7/30/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/15/2016,8/21/2016,CVOTER International,C+,1259,lv,0.0002341,47.98,47.24,,46.3351,45.07457,,44917,68903,8/23/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/24/2016,7/28/2016,Ipsos,A-,1787,lv,0.0002333,38.4,36.8,5.7,40.5573,40.16037,3.075202,44711,68345,7/30/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/30/2016,9/5/2016,USC Dornsife/LA Times,,2605,lv,0.0002318,43.55,44.34,,45.61447,42.35402,,45338,70490,9/6/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/17/2016,5/20/2016,American Research Group,C+,980,rv,0.0002309,46,46,,45.61032,47.2375,,44116,66005,5/23/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/17/2016,8/23/2016,Google Consumer Surveys,B,778,lv,0.0002308,32.86,37.42,7.87,39.92558,46.1494,3.78178,45567,70952,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/17/2016,8/23/2016,Google Consumer Surveys,B,763,lv,0.0002299,37.78,31.6,7.53,45.06366,40.70155,3.441781,45571,70956,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/19/2016,9/25/2016,SurveyMonkey,C-,13598,lv,0.0002279,45,40,10,45.57275,41.28929,4.513204,46100,72092,9/26/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,9/4/2016,USC Dornsife/LA Times,,2732,lv,0.0002277,42.75,44.67,,44.80434,42.70832,,45324,70431,9/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/31/2016,8/4/2016,Ipsos,A-,1153,lv,0.0002246,40,38,6,41.80836,41.55732,3.306116,44776,68544,8/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/5/2016,8/18/2016,Ipsos,A-,438,lv,0.0002229,47.24,45.25,,46.62386,46.37186,,44970,69003,8/24/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/20/2016,7/24/2016,Ipsos,A-,2063,lv,0.0002223,38.8,37.5,6.6,41.11085,40.86307,3.987971,44688,68275,7/26/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,8/24/2016,8/30/2016,Google Consumer Surveys,B,1584,lv,0.0002221,43.75,26.11,8.24,51.09278,34.89873,4.132229,45494,70812,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/27/2016,7/31/2016,Ipsos,A-,1309,lv,0.0002204,42.8,34,5.2,44.80526,37.44464,2.549253,44750,68434,8/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/26/2016,7/30/2016,Ipsos,A-,1393,lv,0.0002203,40.7,34.7,5.5,42.75957,38.11666,2.859706,44751,68435,8/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/19/2016,7/23/2016,Ipsos,A-,1864,lv,0.0002199,37.9,38.7,6.3,40.26788,42.04994,3.688136,44689,68276,7/26/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/29/2016,8/2/2016,Ipsos,A-,1283,lv,0.0002183,42.9,35.8,5,44.79684,39.27644,2.33943,44778,68546,8/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/5/2016,8/18/2016,Ipsos,A-,630,lv,0.0002183,43.97,42.89,,42.94109,43.7507,,44959,68992,8/24/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/17/2016,8/23/2016,Google Consumer Surveys,B,530,lv,0.0002177,35.06,26.9,11.12,42.32958,35.97751,7.03178,45544,70929,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/24/2016,8/30/2016,Google Consumer Surveys,B,1040,lv,0.0002175,34.63,28.61,9.38,41.91632,37.31279,5.27223,45503,70821,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,8/17/2016,8/23/2016,Google Consumer Surveys,B,631,lv,0.0002167,31.81,35.98,9.81,38.94469,44.82735,5.721781,45555,70940,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/17/2016,8/23/2016,Google Consumer Surveys,B,512,lv,0.000216,40.49,23.95,10.86,47.83924,33.16346,6.77178,45546,70931,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,7/29/2016,8/18/2016,Ipsos,A-,420,lv,0.0002139,42.39,38.74,,40.83636,39.18937,,44944,68977,8/24/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/28/2016,8/1/2016,Ipsos,A-,1291,lv,0.0002133,42.1,34.2,5.2,44.05428,37.665,2.54048,44749,68433,8/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Alabama,8/10/2016,8/16/2016,Google Consumer Surveys,B,407,lv,0.0002128,19.55,54.53,5.69,26.40158,63.20626,1.681757,45592,70977,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/25/2016,8/27/2016,The Times-Picayune/Lucid,,3231,lv,0.0002096,42,37,7,44.42525,42.02874,2.367668,46200,72259,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,8/10/2016,8/16/2016,Google Consumer Surveys,B,437,lv,0.0002088,48.93,21.31,8.47,55.97305,30.34705,4.461757,45610,70995,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/28/2016,9/3/2016,USC Dornsife/LA Times,,2656,lv,0.0002073,42.37,45.01,,44.41993,43.07766,,45323,69704,9/4/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/30/2016,8/3/2016,Ipsos,A-,1143,lv,0.0002063,41.6,37.4,6,43.44379,40.91899,3.32833,44777,68545,8/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,8/10/2016,8/16/2016,Google Consumer Surveys,B,380,lv,0.0002033,45.18,26.09,6.13,52.44654,35.54817,2.121757,45627,71012,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/14/2016,8/20/2016,CVOTER International,C+,1191,lv,0.0002031,48.19,47.47,,46.53185,45.34857,,44910,68894,8/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,8/17/2016,8/23/2016,Google Consumer Surveys,B,545,lv,0.0002021,35.53,34.72,8.7,42.68967,43.60997,4.61178,45564,70949,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/22/2016,Ipsos,A-,1579,lv,0.0002017,37,39.8,6,39.41421,43.16041,3.390249,44665,68207,7/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/27/2016,6/28/2016,Gravis Marketing,B-,2162,rv,0.0002014,50,48,,50.41518,48.7288,,44494,67668,7/1/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/17/2016,8/23/2016,Google Consumer Surveys,B,542,lv,0.0002003,33.34,33.02,7.94,40.5826,42.05147,3.85178,45562,70947,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,9/2/2016,USC Dornsife/LA Times,,2711,lv,0.0001983,42.35,45.26,,44.38914,43.35492,,45322,69703,9/4/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/18/2016,6/20/2016,YouGov,B,1011,rv,0.0001982,43,39,4,46.61227,43.85698,1.701235,44391,67338,6/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,8/17/2016,8/23/2016,Google Consumer Surveys,B,898,lv,0.0001961,37.04,32.82,8.22,44.17402,41.66619,4.131781,45578,70963,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/10/2016,4/14/2016,NBC News/Wall Street Journal,A-,1000,rv,0.000196,50,39,,48.80611,42.88678,,42182,59677,4/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,8/10/2016,8/16/2016,Google Consumer Surveys,B,481,lv,0.0001919,24.83,41.48,9.62,31.89177,50.55233,5.611756,45632,71017,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,8/10/2016,8/16/2016,Google Consumer Surveys,B,323,lv,0.0001897,37.83,28.17,10.55,45.06952,37.57726,6.541757,45602,70987,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,8/10/2016,8/16/2016,Google Consumer Surveys,B,444,lv,0.0001846,50.33,21.5,10.02,57.86032,31.45522,6.011757,45609,70994,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/4/2016,8/5/2016,Morning Consult,,2001,rv,0.0001828,41,33,9,45.61876,40.14955,3.515808,44783,68577,8/7/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/26/2016,9/1/2016,USC Dornsife/LA Times,,2650,lv,0.0001816,43.33,44.04,,45.35791,42.16814,,45269,69630,9/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,2/21/2016,2/22/2016,Orion Strategies,B-,306,lv,0.0001806,24,61,,23.85236,61.03505,,44179,66121,6/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/17/2016,8/23/2016,Google Consumer Surveys,B,685,lv,0.0001787,41.95,27.88,6.76,49.25547,37.01875,2.671781,45588,70973,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/16/2016,7/20/2016,Ipsos,A-,1236,lv,0.0001744,40.5,36.1,7.1,42.96967,39.49805,4.501188,44664,68209,7/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/17/2016,7/21/2016,Ipsos,A-,1279,lv,0.0001736,40,35.9,7.6,42.4452,39.27961,4.994331,44666,68208,7/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/15/2016,7/19/2016,Ipsos,A-,1217,lv,0.0001729,41.9,35.4,6.2,44.40304,38.81208,3.610305,44626,68072,7/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,2/5/2016,2/7/2016,University of Massachusetts Lowell,B,1411,rv,0.0001721,45,40,,43.79448,41.45457,,36053,65619,5/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/13/2016,8/19/2016,CVOTER International,C+,1096,lv,0.0001716,49.45,45.85,,47.77881,43.76489,,44909,68893,8/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/25/2016,8/31/2016,USC Dornsife/LA Times,,2646,lv,0.0001702,42.4,45.01,,44.40493,43.16985,,45255,69597,9/1/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/5/2016,9/7/2016,The Times-Picayune/Lucid,,1327,lv,0.0001689,42,35,9,44.46166,39.614,4.465389,46207,72266,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,8/10/2016,8/16/2016,Google Consumer Surveys,B,546,lv,0.0001647,27.63,41.69,8.66,34.51798,50.43485,4.651756,45600,70985,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/2/2016,6/5/2016,YouGov,B,1636,rv,0.0001646,44,41,,45.28152,43.56252,,44202,66268,6/7/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Washington,8/10/2016,8/16/2016,Google Consumer Surveys,B,595,lv,0.0001601,43.08,27.17,6.57,50.37275,36.67757,2.561757,45637,71022,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/14/2016,7/18/2016,Ipsos,A-,1180,lv,0.0001601,41.6,33.8,7.2,44.12293,37.22967,4.617296,44627,68073,7/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/25/2016,The Times-Picayune/Lucid,,2903,lv,0.00016,41,37,8,43.39397,42.10707,3.373856,46198,72257,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/17/2016,8/23/2016,Google Consumer Surveys,B,1157,lv,0.0001579,32.89,38.78,8.69,40.04894,47.66872,4.60178,45583,70968,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/1/2016,3/2/2016,Harper Polling,B-,662,lv,0.0001564,45,40,,42.47237,40.37736,,36573,66117,6/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/30/2016,USC Dornsife/LA Times,,2576,lv,0.0001555,41.87,45.29,,43.85432,43.47731,,45240,69549,8/31/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/17/2016,8/23/2016,Google Consumer Surveys,B,772,lv,0.0001549,30.73,35.27,7.48,37.94839,44.26016,3.39178,45575,70960,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/26/2016,The Times-Picayune/Lucid,,2565,lv,0.0001531,42,36,8,44.40953,41.06399,3.371725,46199,72258,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/17/2016,8/23/2016,Google Consumer Surveys,B,947,lv,0.0001526,39.08,27.65,7.77,46.32735,36.68957,3.68178,45574,70959,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/2/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001524,44,40,6,46.6018,43.75259,2.894998,44766,68496,8/4/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/13/2016,7/17/2016,Ipsos,A-,1183,lv,0.0001524,43.6,33.1,7.6,46.12211,36.55313,5.019227,44628,68074,7/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,8/29/2016,The Times-Picayune/Lucid,,2009,lv,0.0001515,42,37,8,44.45881,41.96187,3.368555,46202,72261,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,7/16/2016,Ipsos,A-,1234,lv,0.0001509,43.5,33.2,7,46.01614,36.67298,4.419309,44629,68075,7/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/8/2016,4/12/2016,CBS News/New York Times,A-,1098,rv,0.0001486,50,40,,49.7114,42.68184,,42174,59673,4/18/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,3/3/2016,3/10/2016,Fort Hays State University,C-,475,a,0.0001478,38,43,,37.8499,44.79583,,36590,50228,3/14/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,8/10/2016,8/16/2016,Google Consumer Surveys,B,555,lv,0.000147,40.71,25.69,9.02,47.92251,35.04637,5.011757,45613,70998,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/11/2016,7/15/2016,Ipsos,A-,1264,lv,0.0001467,43.9,31.7,7.4,46.40329,35.19581,4.833427,44600,67991,7/15/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/19/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001465,42,43,,43.09795,44.4342,,44651,68153,7/21/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/12/2016,9/18/2016,SurveyMonkey,C-,13230,lv,0.0001455,45,40,10,45.78666,41.49928,4.23433,45894,71676,9/20/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/17/2016,8/23/2016,Google Consumer Surveys,B,1288,lv,0.0001442,32.58,40.47,7.62,39.78279,49.43355,3.53178,45549,70934,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/12/2016,8/18/2016,CVOTER International,C+,993,lv,0.0001428,49.16,45.92,,47.48296,43.86758,,44908,68892,8/22/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/11/2016,4/13/2016,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1021,rv,0.0001425,48,41,,48.5808,43.92127,,39842,59665,4/18/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/26/2016,8/28/2016,The Times-Picayune/Lucid,,2024,lv,0.0001422,43,37,7,45.44184,41.99298,2.367085,46201,72260,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,California,8/17/2016,8/23/2016,Google Consumer Surveys,B,1668,lv,0.0001419,40.62,27.65,9.69,47.8709,36.69565,5.60178,45545,70930,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/29/2016,USC Dornsife/LA Times,,2500,lv,0.0001418,42.32,45.07,,44.29102,43.29636,,45145,69403,8/30/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,8/10/2016,8/16/2016,Google Consumer Surveys,B,636,lv,0.0001388,40.29,25.98,12.4,47.34093,35.03191,8.391756,45635,71020,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/10/2016,8/16/2016,Google Consumer Surveys,B,682,lv,0.0001379,37.13,29.03,8.32,44.26866,38.24722,4.311756,45612,70997,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,Google Consumer Surveys,B,22143,lv,0.0001375,36.72,31.76,8.59,43.83918,40.94051,4.581757,45247,69564,8/31/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/17/2016,8/23/2016,Google Consumer Surveys,B,1047,lv,0.0001374,35.37,28.77,8.84,42.56676,37.72325,4.751781,45554,70939,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/10/2016,7/14/2016,Ipsos,A-,1246,lv,0.0001372,44.7,30.8,7.3,47.20065,34.32157,4.740263,44601,67992,7/15/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/11/2016,8/17/2016,CVOTER International,C+,1009,lv,0.0001332,49.69,45.47,,48.00577,43.44777,,44894,68839,8/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/22/2016,8/28/2016,USC Dornsife/LA Times,,2469,lv,0.0001318,43.59,43.96,,45.55321,42.22953,,45041,69095,8/29/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/4/2016,9/6/2016,The Times-Picayune/Lucid,,1094,lv,0.0001313,43,34,9,45.47081,38.66302,4.435196,46206,72265,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,CVOTER International,C+,1069,lv,0.0001293,50.84,44.28,,49.15923,42.27377,,44887,68825,8/18/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/9/2016,7/13/2016,Ipsos,A-,1233,lv,0.0001289,45.1,31.2,7.1,47.60835,34.73399,4.548704,44602,67993,7/15/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/10/2016,8/16/2016,Google Consumer Surveys,B,552,lv,0.0001288,36.77,27.97,12.19,44.01014,37.37843,8.181756,45596,70981,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/1/2016,3/11/2016,Mercyhurst University,,421,rv,0.0001277,43,35,,43.22504,38.31038,,44028,65493,5/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/21/2016,8/27/2016,USC Dornsife/LA Times,,2545,lv,0.0001275,44.21,43.65,,46.16269,41.96765,,45039,69092,8/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/23/2016,McLaughlin & Associates,C-,1002,lv,0.0001268,48,41,,45.43985,40.90269,,36666,50536,4/8/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/20/2016,3/22/2016,Emerson College,B,922,lv,0.0001268,47,38,,44.46138,36.88246,,36647,66124,6/2/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,2/22/2016,2/23/2016,SurveyUSA,A,1261,lv,0.0001257,41,50,,37.36275,48.57587,,36467,49992,2/26/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,9/4/2016,SurveyMonkey,C-,32226,rv,0.0001245,41,37,12,43.27228,41.05285,5.120168,45339,70492,9/6/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/11/2016,2/16/2016,Robert Morris University,,1000,a,0.000124,46.9,38,,46.17355,39.95291,,36433,71654,9/19/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,4/23/2016,4/25/2016,"National Research, Inc.",B+,600,lv,0.000124,49,40,8,50.47107,44.01587,4.112092,44014,66159,6/3/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/8/2016,7/12/2016,Ipsos,A-,1248,lv,0.0001239,44.1,32.4,6.1,46.59407,35.9402,3.561251,44560,67869,7/12/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/10/2016,8/16/2016,Google Consumer Surveys,B,544,lv,0.0001236,37.14,32.91,8.23,44.30433,42.17559,4.221756,45594,70979,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/10/2016,8/16/2016,Google Consumer Surveys,B,736,lv,0.0001219,42.4,28.6,6.17,49.57774,37.89085,2.161757,45621,71006,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/10/2016,8/16/2016,Google Consumer Surveys,B,742,lv,0.0001182,33.51,35.36,6.71,40.48022,44.25982,2.701756,45617,71002,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,8/10/2016,8/16/2016,Google Consumer Surveys,B,617,lv,0.0001174,31.62,35.74,10.97,38.65599,44.76374,6.961757,45605,70990,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/7/2016,7/11/2016,Ipsos,A-,1226,lv,0.0001155,45.4,32.8,5,47.86679,36.34296,2.46811,44561,67870,7/12/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,2/26/2016,2/29/2016,"Keating Research, Inc.",B,450,lv,0.0001155,49,39,,45.09618,39.8675,,44166,66089,5/31/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/20/2016,8/26/2016,USC Dornsife/LA Times,,2460,lv,0.0001154,44.6,43.26,,46.54566,41.62275,,45038,69091,8/27/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/26/2016,7/27/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001153,43,42,,43.71316,43.38419,,44702,68300,7/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/28/2016,8/30/2016,The Times-Picayune/Lucid,,1429,lv,0.0001151,41,36,9,43.47375,40.92212,4.369084,46203,72262,9/28/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/9/2016,8/15/2016,CVOTER International,C+,1035,lv,0.0001146,50.67,44.19,,48.98629,42.21268,,44874,68801,8/17/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/29/2016,7/30/2016,Morning Consult,,1931,rv,0.000114,41,36,11,45.78854,42.97864,5.629249,44716,68361,7/31/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,3/2/2016,3/6/2016,CNN/Opinion Research Corp.,A-,884,rv,0.0001137,50,43,,48.089,42.97289,,36570,65531,5/5/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/16/2016,6/16/2016,Gravis Marketing,B-,2197,rv,0.0001122,50.5,47,,50.74921,47.69876,,44364,67251,6/20/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,8/10/2016,8/16/2016,Google Consumer Surveys,B,542,lv,0.0001118,38.89,28.71,10.27,45.94976,37.77853,6.261757,45614,70999,9/9/16
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/14/2016,3/20/2016,Franklin & Marshall College,B+,828,rv,0.0001113,46,33,,44.74981,37.196,,36652,50354,3/24/16
